                 v_TSLA        vw    o_TSLA  c_TSLA    h_TSLA    l_TSLA        n                 t_a  TSLA_SMA_10  TSLA_SMA_50  TSLA_Returns
t                                                                                                                                           
2024-11-19   88501177.0  342.5758  335.7600  346.00  347.3799  332.7500  1226200 2024-11-19 05:00:00      323.203     257.1418      0.021432
2024-11-20   64842707.0  339.8232  345.0000  342.03  346.5999  334.3000   964188 2024-11-20 05:00:00      328.553     259.4198     -0.011474
2024-11-21   57790226.0  341.8419  343.8100  339.64  347.9899  335.2800   894735 2024-11-21 05:00:00      332.826     261.6164     -0.006988
2024-11-22   88350753.0  350.0711  341.0850  352.56  361.5300  337.7000  1211289 2024-11-22 05:00:00      335.960     264.0618      0.038040
2024-11-25   91310133.0  349.3645  360.1400  338.59  361.9300  338.2000  1352110 2024-11-25 05:00:00      334.819     266.2980     -0.039624
2024-11-26   61382497.0  341.3186  341.0000  338.23  346.9600  335.6600   899982 2024-11-26 05:00:00      335.793     268.5052     -0.001063
2024-11-27   57181887.0  333.1337  341.8000  332.89  342.5500  326.5900   878126 2024-11-27 05:00:00      336.058     270.6190     -0.015788
2024-11-29   36645458.0  340.3225  336.0800  345.16  345.4500  334.6501   519402 2024-11-29 05:00:00      339.456     272.6438      0.036859
2024-12-02   76206078.0  355.6636  352.3800  357.09  360.0000  351.1501  1117477 2024-12-02 05:00:00      343.093     275.0206      0.034564
2024-12-03   57079765.0  351.0786  351.8000  351.42  355.6900  348.2000   834823 2024-12-03 05:00:00      344.361     277.0490     -0.015878
2024-12-04   49419848.0  353.2265  353.0000  357.93  358.1000  348.6000   706437 2024-12-04 05:00:00      345.554     279.1222      0.018525
2024-12-05   80671224.0  369.9063  359.8700  369.49  375.4300  359.5000  1212167 2024-12-05 05:00:00      348.300     281.3716      0.032297
2024-12-06   80930635.0  378.8655  377.4200  389.22  389.4900  370.8000  1145460 2024-12-06 05:00:00      353.258     284.0716      0.053398
2024-12-09   95373769.0  389.3813  397.6100  389.79  404.8000  378.0100  1488586 2024-12-09 05:00:00      356.981     286.6582      0.001464
