                v_META        vw   o_META   c_META    h_META    l_META        n                 t_a  META_SMA_10  META_SMA_50  META_Returns
t                                                                                                                                          
2024-10-31  26329908.0  572.5293  585.000  567.580  589.9000  563.0100   516195 2024-10-31 04:00:00     576.9180     555.4189     -0.040926
2024-11-01  14746571.0  568.9846  567.605  567.160  573.6700  562.5600   288040 2024-11-01 04:00:00     575.9870     556.1235     -0.000740
2024-11-04  11715801.0  562.5984  564.100  560.680  568.6900  557.8900   244728 2024-11-04 05:00:00     574.5390     556.7771     -0.011425
2024-11-05   9503482.0  570.7239  567.305  572.430  573.4800  566.6700   187548 2024-11-05 05:00:00     573.5810     557.8033      0.020957
2024-11-06  17833354.0  566.0851  562.750  572.050  573.0000  555.1679   386359 2024-11-06 05:00:00     574.4170     558.8623     -0.000664
2024-11-07  14285763.0  589.2527  576.890  591.700  594.7999  575.2100   311875 2024-11-07 05:00:00     576.8090     560.3607      0.034350
2024-11-08   9161815.0  588.1982  591.540  589.340  593.1000  584.5200   206137 2024-11-08 05:00:00     578.4180     561.7831     -0.003989
2024-11-11   9790283.0  581.8641  586.360  583.170  587.0000  576.5100   218765 2024-11-11 05:00:00     578.9190     563.0203     -0.010469
2024-11-12  15984655.0  587.5268  588.545  584.820  599.6600  580.3800   317052 2024-11-12 05:00:00     578.0730     564.4815      0.002829
2024-11-13   9830173.0  580.7611  582.605  580.000  585.6400  575.1700   207451 2024-11-13 05:00:00     576.8930     565.8267     -0.008242
2024-11-14  10483769.0  576.3992  577.000  577.160  580.7600  573.0100   189075 2024-11-14 05:00:00     577.8510     567.0327     -0.004897
2024-11-15  17394190.0  558.4934  571.220  554.080  572.5700  551.5000   339313 2024-11-15 05:00:00     576.5430     568.1089     -0.039989
2024-11-18  14115317.0  555.0573  557.040  554.400  559.9000  550.0900   247109 2024-11-18 05:00:00     575.9150     569.1011      0.000578
2024-11-19   8924616.0  556.6674  551.860  561.090  561.4300  550.6000   166639 2024-11-19 05:00:00     574.7810     570.2271      0.012067
2024-11-20   9491676.0  562.5183  562.930  565.520  566.3499  554.2001   184645 2024-11-20 05:00:00     574.1280     571.3009      0.007895
2024-11-21  10775747.0  559.5675  569.520  563.090  570.0000  549.0500   228050 2024-11-21 05:00:00     571.2670     572.0507     -0.004297
2024-11-22   8946665.0  558.7530  563.550  559.140  563.8273  554.5900   194623 2024-11-22 05:00:00     568.2470     572.7411     -0.007015
2024-11-25  12918074.0  564.2104  562.100  565.110  572.5915  556.3900   212266 2024-11-25 05:00:00     566.4410     573.3777      0.010677
2024-11-26  10239385.0  572.9366  566.000  573.540  577.5000  565.2000   191587 2024-11-26 05:00:00     565.3130     574.1222      0.014917
2024-11-27   6829965.0  568.5521  574.890  569.200  574.9800  564.1001   143918 2024-11-27 05:00:00     564.2330     574.7472     -0.007567
2024-11-29   6731412.0  574.3590  569.000  574.320  578.4600  566.9000   129975 2024-11-29 05:00:00     563.9490     575.0516      0.008995
2024-12-02  11574680.0  589.6253  577.500  592.830  594.5000  575.5700   244917 2024-12-02 05:00:00     567.8240     575.6812      0.032229
2024-12-03  14637296.0  605.7360  595.000  613.650  614.2000  591.2501   295771 2024-12-03 05:00:00     573.7490     576.6660      0.035120
2024-12-04  12862732.0  611.9273  612.960  613.780  617.7800  605.1000   271458 2024-12-04 05:00:00     579.0180     577.6750      0.000212
2024-12-05   7926913.0  610.9205  617.075  608.930  619.9000  607.0500   184313 2024-12-05 05:00:00     583.3590     578.4874     -0.007902
2024-12-06  16713573.0  622.1746  610.100  623.770  629.7899  608.5300   279507 2024-12-06 05:00:00     589.4270     579.6060      0.024371
2024-12-09  10662201.0  614.5403  623.925  613.570  626.4000  606.1701   256977 2024-12-09 05:00:00     594.8700     580.5302     -0.016352
