               v_COST        vw   o_COST  c_COST      h_COST    l_COST       n                 t_a  COST_SMA_10  COST_SMA_50  COST_Returns
t                                                                                                                                         
2024-11-19  1402954.0  927.4488  928.000  930.15  934.000000  916.3600   63319 2024-11-19 05:00:00      923.659     898.7984      0.011571
2024-11-20  1271509.0  924.4056  925.080  928.08  928.800000  916.5000   62289 2024-11-20 05:00:00      926.542     899.3520     -0.002225
2024-11-21  2143200.0  949.3921  935.000  955.65  958.489900  930.0000   90626 2024-11-21 05:00:00      930.714     900.1644      0.029706
2024-11-22  1954781.0  964.6186  962.740  964.01  976.300000  958.5201   87047 2024-11-22 05:00:00      932.735     901.1246      0.008748
2024-11-25  2571934.0  958.5225  975.000  960.89  975.000000  949.6900   85819 2024-11-25 05:00:00      935.536     902.1850     -0.003236
2024-11-26  1344122.0  968.8258  964.000  971.50  974.370000  960.8900   62594 2024-11-26 05:00:00      939.448     903.6696      0.011042
2024-11-27  1446221.0  963.7348  971.460  961.55  972.290000  958.5900   61703 2024-11-27 05:00:00      942.230     905.0502     -0.010242
2024-11-29  1017561.0  969.2945  968.090  971.88  973.270000  962.2500   42155 2024-11-29 05:00:00      947.029     906.4730      0.010743
2024-12-02  1847991.0  971.6615  971.360  975.00  976.500000  964.7600   78174 2024-12-02 05:00:00      953.822     907.8334      0.003210
2024-12-03  1550239.0  978.3759  974.690  982.15  983.000000  970.7600   62680 2024-12-03 05:00:00      960.086     909.1348      0.007333
2024-12-04  1703316.0  987.1509  982.000  990.92  991.150000  977.5500   69282 2024-12-04 05:00:00      966.163     910.9224      0.008929
2024-12-05  2019381.0  984.2055  986.660  982.26  990.130000  978.2000   76605 2024-12-05 05:00:00      971.581     912.3992     -0.008739
2024-12-06  1700223.0  992.8701  982.260  992.61  997.706800  982.2600   71923 2024-12-06 05:00:00      975.277     914.2226      0.010537
2024-12-09  1641329.0  986.1868  997.010  987.86  997.010000  980.5000   82699 2024-12-09 05:00:00      977.662     916.2674     -0.004785
