                  v_BA        vw     o_BA    c_BA      h_BA      l_BA       n                 t_a  BA_SMA_10  BA_SMA_50  BA_Returns
t                                                                                                                                  
2024-11-12  16656086.0  145.6552  148.400  145.17  148.5000  143.8500  201008 2024-11-12 05:00:00    150.821   154.4928   -0.025443
2024-11-13  21153064.0  141.3997  145.580  139.97  145.5800  139.1000  236272 2024-11-13 05:00:00    149.389   154.0278   -0.035820
2024-11-14  15545626.0  139.0369  140.800  138.14  141.5500  137.2200  171429 2024-11-14 05:00:00    148.272   153.5476   -0.013074
2024-11-15  11553453.0  139.2995  138.140  140.19  140.3247  137.0300  134306 2024-11-15 05:00:00    146.832   153.1990    0.014840
2024-11-18  12029472.0  142.5644  140.255  143.87  144.6900  138.2000  126586 2024-11-18 05:00:00    145.712   152.8182    0.026250
2024-11-19   8155746.0  144.8803  143.000  145.60  145.9900  142.6901   99087 2024-11-19 05:00:00    145.172   152.5288    0.012025
2024-11-20   9073355.0  146.1120  146.040  146.08  147.3000  145.0201   91226 2024-11-20 05:00:00    145.064   152.2238    0.003297
2024-11-21   7713300.0  143.5894  146.390  143.41  146.4200  141.3400  104603 2024-11-21 05:00:00    144.307   151.8366   -0.018278
2024-11-22  13210220.0  148.0293  143.610  149.29  150.3390  143.4900  149452 2024-11-22 05:00:00    144.068   151.6870    0.041001
2024-11-25  11188615.0  152.0387  150.700  153.10  153.2800  150.2600  133589 2024-11-25 05:00:00    144.482   151.6380    0.025521
2024-11-26   8195002.0  151.3791  152.500  150.76  153.1398  149.8000  100220 2024-11-26 05:00:00    145.041   151.5254   -0.015284
2024-11-27   5124612.0  151.7319  151.110  152.40  152.9100  150.2500   70791 2024-11-27 05:00:00    146.284   151.4712    0.010878
2024-11-29   6881554.0  155.6692  153.000  155.44  157.5025  152.8500   80700 2024-11-29 05:00:00    148.014   151.4882    0.019948
2024-12-02   9893534.0  157.9221  155.910  156.54  160.3500  155.7000  123189 2024-12-02 05:00:00    149.649   151.5532    0.007077
2024-12-03   6058317.0  155.6697  156.000  155.00  156.6486  154.4200   76236 2024-12-03 05:00:00    150.762   151.5272   -0.009838
2024-12-04   9174592.0  157.7647  155.880  158.28  160.2000  154.2100  105619 2024-12-04 05:00:00    152.030   151.5766    0.021161
2024-12-05   7076097.0  157.5406  158.500  156.67  160.0200  156.0475   94753 2024-12-05 05:00:00    153.089   151.6656   -0.010172
2024-12-06   8110102.0  155.3941  157.030  153.93  158.9533  153.3700   94200 2024-12-06 05:00:00    154.141   151.6526   -0.017489
2024-12-09  12912986.0  158.8030  154.270  157.04  161.9500  154.2700  146684 2024-12-09 05:00:00    154.916   151.6670    0.020204
