                 v_JPM        vw    o_JPM   c_JPM     h_JPM     l_JPM       n                 t_a  JPM_SMA_10  JPM_SMA_50  JPM_Returns
t                                                                                                                                     
2024-10-10   7565911.0  212.8078  214.810  212.84  214.8100  211.4700  119468 2024-10-10 04:00:00     210.008    210.9836    -0.002718
2024-10-11  18102139.0  221.8955  215.670  222.29  224.6299  215.1600  251258 2024-10-11 04:00:00     211.187    211.2702     0.044400
2024-10-14   8435552.0  220.7934  223.200  221.48  223.7000  218.8800  135623 2024-10-14 04:00:00     212.249    211.7170    -0.003644
2024-10-15   8651750.0  223.3184  223.660  222.39  225.4500  221.8200  151064 2024-10-15 04:00:00     213.784    212.2668     0.004109
2024-10-16   6195996.0  222.7644  222.330  223.64  223.6800  221.0400  116203 2024-10-16 04:00:00     215.419    212.7328     0.005621
2024-10-17   6374015.0  224.7937  224.270  224.42  225.8500  223.3100  116023 2024-10-17 04:00:00     217.338    213.2132     0.003488
2024-10-18   6844510.0  225.1354  225.000  225.37  225.9200  223.1000  100353 2024-10-18 04:00:00     218.753    213.6394     0.004233
2024-10-21   5200984.0  223.6173  225.220  223.00  225.7000  222.9000   99598 2024-10-21 04:00:00     219.960    213.9834    -0.010516
2024-10-22   9227492.0  223.7721  223.020  224.12  225.2800  221.1000  137605 2024-10-22 04:00:00     221.297    214.3420     0.005022
2024-10-23   6065103.0  223.6465  223.660  223.41  224.7999  222.5300   97477 2024-10-23 04:00:00     222.296    214.6514    -0.003168
2024-10-24   5870583.0  223.8703  221.830  224.98  225.0600  221.6600   91593 2024-10-24 04:00:00     223.510    214.9462     0.007027
2024-10-25   6155000.0  222.6274  225.000  222.31  225.6200  220.8750  100297 2024-10-25 04:00:00     223.512    215.1614    -0.011868
2024-10-28   6102385.0  224.9018  223.350  225.50  225.6400  222.9500   85962 2024-10-28 04:00:00     223.914    215.3920     0.014349
2024-10-29   6369111.0  223.6810  225.210  222.90  226.7500  222.8100   96299 2024-10-29 04:00:00     223.965    215.5410    -0.011530
2024-10-30   6661301.0  224.7861  222.540  224.41  226.3100  221.5800  109392 2024-10-30 04:00:00     224.042    215.7388     0.006774
2024-10-31   7264201.0  222.8644  224.700  221.92  225.6900  221.8200  109840 2024-10-31 04:00:00     223.792    215.8852    -0.011096
2024-11-01   6472133.0  224.1751  223.560  222.94  226.1500  222.7000  111172 2024-11-01 04:00:00     223.549    216.0114     0.004596
2024-11-04   7204177.0  220.5825  222.650  219.78  223.7600  219.1700  115896 2024-11-04 05:00:00     223.227    216.0408    -0.014174
2024-11-05   5345794.0  221.0595  220.030  221.49  221.9600  220.0000   96408 2024-11-05 05:00:00     222.964    216.0872     0.007781
2024-11-06  23523974.0  243.3759  235.000  247.06  248.0000  234.7700  334782 2024-11-06 05:00:00     225.329    216.6248     0.115445
2024-11-07  15902459.0  238.2122  244.500  236.38  244.5700  235.2200  243931 2024-11-07 05:00:00     226.469    216.9266    -0.043228
2024-11-08   9212830.0  237.6051  239.340  236.98  239.3400  235.7800  140957 2024-11-08 05:00:00     227.936    217.2220     0.002538
2024-11-11   8403991.0  240.1961  240.000  239.29  242.1000  239.0000  129682 2024-11-11 05:00:00     229.315    217.5118     0.009748
2024-11-12   6684104.0  239.8215  240.550  239.56  241.4600  238.7600  120260 2024-11-12 05:00:00     230.981    217.8970     0.001128
2024-11-13  10203350.0  241.6912  240.580  241.16  244.0900  240.3100  118047 2024-11-13 05:00:00     232.656    218.3336     0.006679
2024-11-14   9667257.0  242.2610  242.415  241.87  244.2900  241.0500  114806 2024-11-14 05:00:00     234.651    218.8184     0.002944
2024-11-15  11044249.0  244.9790  241.460  245.31  246.4200  241.4600  147937 2024-11-15 05:00:00     236.888    219.4754     0.014223
2024-11-18   8486265.0  244.9463  247.760  245.03  247.9300  242.6800  116139 2024-11-18 05:00:00     239.413    220.0398    -0.001141
2024-11-19   6485586.0  243.4956  242.250  243.09  245.1509  241.5500  104515 2024-11-19 05:00:00     241.573    220.7904    -0.007917
2024-11-20   8620360.0  240.7392  244.400  240.78  244.6100  238.6400  104747 2024-11-20 05:00:00     240.945    221.4614    -0.009503
2024-11-21   7945868.0  244.2122  243.230  244.76  245.4900  242.1050  114908 2024-11-21 05:00:00     241.783    222.2246     0.016530
2024-11-22   7038469.0  248.0411  243.610  248.55  249.1500  243.0347  111217 2024-11-22 05:00:00     242.940    223.1092     0.015485
2024-11-25   8166336.0  250.1855  249.590  250.29  254.3100  249.0600  114395 2024-11-25 05:00:00     244.040    223.9578     0.007001
2024-11-26   5897241.0  249.6817  250.490  249.97  251.0000  248.3400   91564 2024-11-26 05:00:00     245.081    224.7722    -0.001279
2024-11-27   5281572.0  249.8764  249.350  249.79  251.1900  248.7710   82710 2024-11-27 05:00:00     245.944    225.6174    -0.000720
2024-11-29   4951716.0  250.4287  249.860  249.72  251.7700  249.4450   67495 2024-11-29 05:00:00     246.729    226.4022    -0.000280
2024-12-02   8562114.0  246.6228  249.550  246.25  250.2500  245.0300  122189 2024-12-02 05:00:00     246.823    227.1054    -0.013896
2024-12-03   6241365.0  246.0281  248.230  244.82  249.0400  244.6300  104388 2024-12-03 05:00:00     246.802    227.7730    -0.005807
2024-12-04   6739678.0  243.4182  244.700  243.40  245.3450  242.2300  103925 2024-12-04 05:00:00     246.833    228.4092    -0.005800
2024-12-05   6338084.0  245.9293  245.390  245.48  247.1800  244.6200  100820 2024-12-05 05:00:00     247.303    229.1150     0.008546
2024-12-06   5325143.0  246.6653  245.700  247.36  247.7400  244.8400   89845 2024-12-06 05:00:00     247.563    229.8666     0.007658
2024-12-09   6604870.0  244.9824  247.130  243.81  247.8699  243.7600  111610 2024-12-09 05:00:00     247.089    230.5328    -0.014352
