                 v_DIS        vw    o_DIS   c_DIS       h_DIS     l_DIS       n                 t_a  DIS_SMA_10  DIS_SMA_50  DIS_Returns
t                                                                                                                                       
2024-11-05   5697480.0   96.4193   95.600   96.63   96.670000   95.2500   79385 2024-11-05 05:00:00      95.851     93.3632     0.008769
2024-11-06  11001097.0   98.6676   98.210   98.89   99.550000   98.2100  135560 2024-11-06 05:00:00      96.116     93.5230     0.023388
2024-11-07   7484170.0   99.0122   98.780   98.93   99.520000   98.1300  104391 2024-11-07 05:00:00      96.469     93.7118     0.000404
2024-11-08   7876722.0   98.8025   98.730   99.02   99.260000   97.6100  104516 2024-11-08 05:00:00      96.868     93.8960     0.000910
2024-11-11   8819265.0  100.3964   99.000  100.86  100.900000   99.0000  111677 2024-11-11 05:00:00      97.334     94.1056     0.018582
2024-11-12   9172361.0  100.5072  100.550  100.99  101.290000   99.5000  119464 2024-11-12 05:00:00      97.820     94.3428     0.001289
2024-11-13  17059720.0  102.2234  100.785  102.72  103.200000  100.3500  193721 2024-11-13 05:00:00      98.584     94.6122     0.017130
2024-11-14  47318945.0  110.9632  110.330  109.12  114.810000  108.4000  496274 2024-11-14 05:00:00      99.876     95.0216     0.062305
2024-11-15  31821563.0  113.6636  110.250  115.08  115.190000  110.2500  317102 2024-11-15 05:00:00     101.803     95.5644     0.054619
2024-11-18  13522759.0  113.9292  113.330  113.54  115.435000  112.8900  177962 2024-11-18 05:00:00     103.578     96.0684    -0.013382
2024-11-19  11768502.0  111.8963  112.050  112.42  112.500000  110.8200  138072 2024-11-19 05:00:00     105.157     96.5488    -0.009864
2024-11-20   9056318.0  113.1881  112.260  114.26  114.370000  111.4700  107181 2024-11-20 05:00:00     106.694     97.0676     0.016367
2024-11-21   9768016.0  115.0422  114.150  114.72  116.250000  113.8343  119025 2024-11-21 05:00:00     108.273     97.5760     0.004026
2024-11-22   9688002.0  115.4958  113.850  115.65  116.340000  113.6000  111059 2024-11-22 05:00:00     109.936     98.0780     0.008107
2024-11-25   9689314.0  115.8621  115.680  116.00  116.579800  114.9320  115669 2024-11-25 05:00:00     111.450     98.5610     0.003026
2024-11-26   6531951.0  115.8355  116.000  115.45  116.420000  115.4400   81721 2024-11-26 05:00:00     112.896     99.0128    -0.004741
2024-11-27   8006073.0  117.2182  115.445  117.60  118.199800  115.4450  100669 2024-11-27 05:00:00     114.384     99.4932     0.018623
2024-11-29   4719192.0  117.2879  117.255  117.47  117.740000  116.7300   68674 2024-11-29 05:00:00     115.219     99.9736    -0.001105
2024-12-02   8143154.0  117.2167  117.780  117.16  118.630000  116.5500  102773 2024-12-02 05:00:00     115.427    100.4418    -0.002639
2024-12-03   7903565.0  116.4810  117.000  116.45  117.230000  115.4500   95569 2024-12-03 05:00:00     115.718    100.9114    -0.006060
2024-12-04   7689256.0  116.6377  115.970  116.99  117.290000  115.8400   85999 2024-12-04 05:00:00     116.175    101.3774     0.004637
2024-12-05   9307188.0  116.5498  116.550  116.50  117.270000  116.0600   89741 2024-12-05 05:00:00     116.399    101.8290    -0.004188
2024-12-06   6439997.0  116.7767  116.550  116.73  117.260000  116.2200   79061 2024-12-06 05:00:00     116.600    102.2596     0.001974
2024-12-09   8205633.0  114.9670  116.385  114.61  117.180000  113.9100  123202 2024-12-09 05:00:00     116.496    102.6316    -0.018162
