                v_NFLX        vw   o_NFLX  c_NFLX    h_NFLX    l_NFLX       n                 t_a  NFLX_SMA_10  NFLX_SMA_50  NFLX_Returns
t                                                                                                                                        
2024-11-11   2340794.0  803.9671  795.900  805.44  806.8230  795.5650   79805 2024-11-11 05:00:00      772.196     723.6314      0.013081
2024-11-12   2770724.0  815.0517  807.500  819.50  820.3697  803.7500  101731 2024-11-12 05:00:00      778.202     726.5150      0.017456
2024-11-13   2705820.0  830.4144  822.615  830.47  836.9899  820.5368  108172 2024-11-13 05:00:00      785.875     729.5308      0.013386
2024-11-14   2929216.0  836.7115  833.670  837.26  840.9997  830.0200   87366 2024-11-14 05:00:00      793.998     732.6036      0.008176
2024-11-15   3551169.0  822.5895  832.040  823.96  832.0400  816.4900  113319 2024-11-15 05:00:00      800.784     735.7674     -0.015885
2024-11-18   4002503.0  836.0138  815.500  847.05  848.4500  809.3301  130281 2024-11-18 05:00:00      809.938     739.2000      0.028023
2024-11-19   3754377.0  863.2532  839.750  871.32  874.4900  839.1600  122812 2024-11-19 05:00:00      820.679     743.1540      0.028652
2024-11-20   4042669.0  879.8032  879.980  883.85  890.6000  868.4000  131938 2024-11-20 05:00:00      831.043     747.2016      0.014380
2024-11-21   4354265.0  895.1391  883.930  897.48  908.0000  877.2400  132218 2024-11-21 05:00:00      841.137     751.4152      0.015421
2024-11-22   3068393.0  899.2015  896.000  897.79  906.0000  893.0000   97377 2024-11-22 05:00:00      851.412     755.4298      0.000345
2024-11-25   5785314.0  872.2262  902.050  865.59  902.0500  864.2200  166339 2024-11-25 05:00:00      857.427     758.8116     -0.035866
2024-11-26   3064873.0  876.7898  867.490  872.60  886.3600  867.2501  101734 2024-11-26 05:00:00      862.737     762.1254      0.008099
2024-11-27   2488501.0  872.3148  872.060  877.34  880.9500  858.9100   91252 2024-11-27 05:00:00      867.424     765.8628      0.005432
2024-11-29   1904536.0  887.5587  882.170  886.81  892.4100  876.6800   61338 2024-11-29 05:00:00      872.379     769.5126      0.010794
2024-12-02   2256697.0  896.9352  887.510  897.74  902.3400  884.1200   92513 2024-12-02 05:00:00      879.757     773.4468      0.012325
2024-12-03   2272569.0  898.1153  894.360  902.17  902.6900  888.0250   74918 2024-12-03 05:00:00      885.269     777.3828      0.004935
2024-12-04   2626295.0  910.8804  898.050  911.06  915.9699  898.0500   94964 2024-12-04 05:00:00      889.243     781.1588      0.009854
2024-12-05   2760138.0  920.0864  917.850  917.87  927.0000  911.1075   97127 2024-12-05 05:00:00      892.645     785.0850      0.007475
2024-12-06   2906435.0  928.2466  915.230  934.74  935.2700  912.7100   93786 2024-12-06 05:00:00      896.371     789.5512      0.018380
2024-12-09   3252550.0  914.3050  928.000  913.69  930.2999  902.5900  123111 2024-12-09 05:00:00      897.961     793.6780     -0.022520
