                  v_AMD        vw     o_AMD    c_AMD     h_AMD     l_AMD        n                 t_a  AMD_SMA_10  AMD_SMA_50  AMD_Returns
t                                                                                                                                         
2024-05-13   27301082.0  152.0085  151.2800  150.560  153.3300  150.4000   289332 2024-05-13 04:00:00    151.8110    171.6592    -0.008952
2024-05-14   31840323.0  151.9803  150.4300  153.160  153.4879  148.7800   316798 2024-05-14 04:00:00    151.2890    170.6152     0.017269
2024-05-15   42839222.0  157.7740  155.5880  159.670  159.6900  154.7000   429458 2024-05-15 04:00:00    152.8290    169.7060     0.042505
2024-05-16   76575574.0  164.5291  160.9200  162.620  168.0600  159.9000   655159 2024-05-16 04:00:00    154.4750    168.7458     0.018476
2024-05-17   65836544.0  165.5913  168.4300  164.470  169.7200  162.3200   562896 2024-05-17 04:00:00    155.8620    167.8076     0.011376
2024-05-20   45435056.0  166.5051  165.5500  166.330  168.4900  164.4700   409042 2024-05-20 04:00:00    156.9170    166.9864     0.011309
2024-05-21   29891920.0  164.5178  164.0000  164.660  165.8300  163.1000   310246 2024-05-21 04:00:00    157.9400    166.3118    -0.010040
2024-05-22   46995664.0  166.6298  167.4100  165.520  169.8148  163.8600   444212 2024-05-22 04:00:00    159.1300    165.5670     0.005223
2024-05-23   91525818.0  163.5827  170.1800  160.430  173.1400  158.2700   818204 2024-05-23 04:00:00    159.9340    164.8798    -0.030752
2024-05-24   53838700.0  165.3201  161.4120  166.360  167.6600  160.2500   477037 2024-05-24 04:00:00    161.3780    164.4658     0.036963
2024-05-28   66341316.0  170.9818  169.4200  171.610  174.5500  164.9600   590709 2024-05-28 04:00:00    163.4830    164.0768     0.031558
2024-05-29   56199884.0  165.4970  167.4600  165.140  168.4800  162.9100   545785 2024-05-29 04:00:00    164.6810    163.5666    -0.037702
2024-05-30   46264998.0  166.4582  167.9000  166.750  168.7469  163.8000   414732 2024-05-30 04:00:00    165.3890    163.2732     0.009749
2024-05-31   62631867.0  164.8284  166.6500  166.900  169.5000  160.0700   513587 2024-05-31 04:00:00    165.8170    163.0166     0.000900
2024-06-03   58833945.0  164.6124  170.8200  163.550  171.0800  160.9101   601170 2024-06-03 04:00:00    165.7250    162.7140    -0.020072
2024-06-04   47883660.0  161.0130  162.8400  159.990  164.8300  158.8729   464142 2024-06-04 04:00:00    165.0910    162.3208    -0.021767
2024-06-05   60385452.0  165.1301  162.0700  166.170  167.1200  161.3800   543543 2024-06-05 04:00:00    165.2420    162.0716     0.038627
2024-06-06   46961046.0  166.9989  165.4600  166.780  169.5100  163.8600   454692 2024-06-06 04:00:00    165.3680    161.8498     0.003671
2024-06-07   44677484.0  167.6656  166.5900  167.870  169.4500  165.8600   390732 2024-06-07 04:00:00    166.1120    161.6154     0.006536
2024-06-10   66924325.0  161.8781  162.4800  160.340  165.5500  159.6100   664714 2024-06-10 04:00:00    165.5100    161.2124    -0.044856
2024-06-11   39816557.0  158.7381  160.5000  158.960  161.5400  156.9200   432720 2024-06-11 04:00:00    164.2450    160.7248    -0.008607
2024-06-12   46917139.0  160.4540  160.3200  160.240  162.2400  158.6200   472001 2024-06-12 04:00:00    163.7550    160.3556     0.008052
2024-06-13   44256501.0  159.4967  160.4000  159.900  162.6600  157.3100   438625 2024-06-13 04:00:00    163.0700    159.9382    -0.002122
2024-06-14   33930918.0  159.3338  158.5000  159.630  161.3399  157.6100   349589 2024-06-14 04:00:00    162.3430    159.8142    -0.001689
2024-06-17   44303200.0  156.7403  158.0000  158.400  159.2300  154.1350   466509 2024-06-17 04:00:00    161.8280    159.5738    -0.007705
2024-06-18   51399466.0  154.9307  156.9900  154.630  157.2400  153.3400   500857 2024-06-18 04:00:00    161.2920    159.2684    -0.023801
2024-06-20   93082389.0  162.4400  155.8250  161.780  166.8200  155.5000   822525 2024-06-20 04:00:00    160.8530    159.0884     0.046239
2024-06-21   59356848.0  161.0199  161.7500  161.230  163.2000  157.8900   437388 2024-06-21 04:00:00    160.2980    158.9702    -0.003400
2024-06-24   45636496.0  160.8918  159.7500  160.250  163.4000  158.1900   424349 2024-06-24 04:00:00    159.5360    158.7652    -0.006078
2024-06-25   40680366.0  158.7146  160.7300  160.250  161.0000  156.4500   387491 2024-06-25 04:00:00    159.5270    158.7046     0.000000
2024-06-26   36661590.0  157.7332  160.6000  157.540  160.7400  156.0000   350548 2024-06-26 04:00:00    159.3850    158.6490    -0.016911
2024-06-27   33636518.0  158.9398  157.1800  159.470  160.6100  156.8100   322780 2024-06-27 04:00:00    159.3080    158.5692     0.012251
2024-06-28   55770046.0  162.9784  160.2300  162.210  166.4500  159.4100   456665 2024-06-28 04:00:00    159.5390    158.7330     0.017182
2024-07-01   50217006.0  156.3607  161.2500  157.690  161.5068  153.6400   531081 2024-07-01 04:00:00    159.3450    158.7852    -0.027865
2024-07-02   56590942.0  160.8932  157.0400  164.310  164.5800  156.7000   496394 2024-07-02 04:00:00    159.9360    159.1386     0.041981
2024-07-03   26892581.0  163.7975  164.2000  163.900  165.2600  162.5100   268205 2024-07-03 04:00:00    160.8630    159.4438    -0.002495
2024-07-05   61340790.0  170.8810  165.9700  171.900  174.0396  165.6800   594749 2024-07-05 04:00:00    161.8750    159.8364     0.048810
2024-07-08   58496723.0  176.0696  174.9000  178.690  178.9500  173.2200   580227 2024-07-08 04:00:00    163.6210    160.3754     0.039500
2024-07-09   43301334.0  176.9831  177.9700  177.100  180.4100  174.7000   450501 2024-07-09 04:00:00    165.3060    160.8422    -0.008898
2024-07-10   90014981.0  183.1175  179.9900  183.960  187.2800  177.8000   760214 2024-07-10 04:00:00    167.6770    161.3734     0.038735
2024-07-11   58594833.0  181.6421  184.0700  181.940  187.1100  177.2500   573645 2024-07-11 04:00:00    170.1170    161.8082    -0.010981
2024-07-12   50480073.0  184.1022  182.0150  181.610  186.9900  179.6900   499542 2024-07-12 04:00:00    172.3310    162.2728    -0.001814
2024-07-15   41994239.0  181.6633  184.4500  179.830  185.5000  178.5400   460537 2024-07-15 04:00:00    174.0930    162.9840    -0.009801
2024-07-16   39622183.0  176.6852  179.6900  177.550  179.7500  174.5300   411644 2024-07-16 04:00:00    176.0790    163.6118    -0.012679
2024-07-17   76671221.0  163.3479  169.8000  159.430  169.8000  159.3700   921305 2024-07-17 04:00:00    175.5910    163.7884    -0.102056
2024-07-18   69373815.0  156.6719  163.4100  155.770  163.4100  153.2000   738406 2024-07-18 04:00:00    174.7780    163.7882    -0.022957
2024-07-19   46334853.0  152.6830  154.8600  151.580  155.8100  150.6200   519066 2024-07-19 04:00:00    172.7460    163.7312    -0.026899
2024-07-22   43708169.0  154.9703  154.2300  155.870  156.7000  152.5450   420897 2024-07-22 04:00:00    170.4640    163.7762     0.028302
2024-07-23   31847172.0  155.1289  154.9500  154.000  157.0500  153.8000   338717 2024-07-23 04:00:00    168.1540    163.8084    -0.011997
2024-07-24   48861867.0  147.8780  152.7200  144.630  153.6800  144.5300   528568 2024-07-24 04:00:00    164.2210    163.6626    -0.060844
2024-07-25   60334082.0  140.7870  144.0700  138.320  144.7500  136.8100   642126 2024-07-25 04:00:00    159.8590    163.4178    -0.043629
2024-07-26   48249564.0  139.9612  140.3200  139.990  141.2900  138.2700   438147 2024-07-26 04:00:00    155.6970    163.1544     0.012073
2024-07-29   47364202.0  141.1378  141.1900  139.750  144.5850  138.7500   410112 2024-07-29 04:00:00    151.6890    162.7560    -0.001714
2024-07-30   68096274.0  139.0116  139.8800  138.440  141.7000  134.0500   646278 2024-07-30 04:00:00    147.7780    162.2724    -0.009374
2024-07-31  113837707.0  146.2911  150.7300  144.480  153.6030  140.0300   953501 2024-07-31 04:00:00    146.2830    161.8726     0.043629
2024-08-01   94030618.0  136.2215  145.0000  132.540  147.2900  130.2400   877163 2024-08-01 04:00:00    143.9600    161.1968    -0.082641
2024-08-02   78139759.0  134.0825  133.5000  132.500  137.1000  131.3300   802655 2024-08-02 04:00:00    142.0520    160.5536    -0.000302
2024-08-05   74527971.0  133.6272  122.1600  134.820  139.1400  121.8250   840684 2024-08-05 04:00:00    139.9470    159.9396     0.017509
2024-08-06   63388288.0  131.9666  135.1500  130.180  136.4400  129.1000   635547 2024-08-06 04:00:00    137.5650    159.3346    -0.034416
2024-08-07   53872363.0  132.5516  133.7500  128.670  136.2400  128.3700   517516 2024-08-07 04:00:00    135.9690    158.5808    -0.011599
2024-08-08   48673494.0  134.0971  131.9700  136.320  136.4800  128.9400   461999 2024-08-08 04:00:00    135.7690    157.8750     0.059454
2024-08-09   40412817.0  134.0612  134.6900  134.270  135.5000  132.4400   404173 2024-08-09 04:00:00    135.1970    157.2576    -0.015038
2024-08-12   39634665.0  136.3328  134.4400  136.770  137.9900  133.2300   347667 2024-08-12 04:00:00    134.8990    156.6580     0.018619
2024-08-13   42090033.0  140.0283  138.1200  141.130  141.1900  137.5200   380821 2024-08-13 04:00:00    135.1680    156.1426     0.031878
2024-08-14   35157712.0  139.9538  143.0000  140.750  143.2500  137.6400   334232 2024-08-14 04:00:00    134.7950    155.6866    -0.002693
2024-08-15   42729162.0  145.9964  143.0000  147.360  147.9600  141.8100   406618 2024-08-15 04:00:00    136.2770    155.4340     0.046963
2024-08-16   30918962.0  148.1986  145.7000  148.560  149.3693  145.2000   295056 2024-08-16 04:00:00    137.8830    155.0818     0.008143
2024-08-19   60620960.0  152.5462  148.4300  155.280  155.3650  147.7200   544177 2024-08-19 04:00:00    139.9290    154.8518     0.045234
2024-08-20   76555959.0  157.6995  156.4900  156.400  162.0400  154.5100   655840 2024-08-20 04:00:00    142.5510    154.6224     0.007213
2024-08-21   42586997.0  157.0961  156.1200  157.810  158.6500  155.0700   366522 2024-08-21 04:00:00    145.4650    154.5718     0.009015
2024-08-22   45556328.0  154.3203  158.8700  151.700  159.8400  151.0100   433743 2024-08-22 04:00:00    147.0030    154.4266    -0.038717
2024-08-23   43526457.0  154.1561  153.6000  154.980  156.4000  151.8300   388317 2024-08-23 04:00:00    149.0740    154.3214     0.021622
2024-08-26   49769592.0  151.5771  154.7000  149.990  158.2800  148.9101   445054 2024-08-26 04:00:00    150.3960    154.1232    -0.032198
2024-08-27   34934721.0  150.1547  150.1300  150.500  151.7000  148.4400   334918 2024-08-27 04:00:00    151.3330    153.9406     0.003400
2024-08-28   33393202.0  146.8307  149.4000  146.360  150.4300  144.7200   361063 2024-08-28 04:00:00    151.8940    153.6998    -0.027508
2024-08-29   31493740.0  147.1499  146.5900  145.490  149.4900  144.4700   343316 2024-08-29 04:00:00    151.7070    153.5170    -0.005944
2024-08-30   30425592.0  147.3476  147.5200  148.560  148.9900  145.2500   286621 2024-08-30 04:00:00    151.7070    153.2526     0.021101
2024-09-03   41591488.0  139.7100  146.4100  136.940  146.4900  136.1000   480862 2024-09-03 04:00:00    149.8730    152.7668    -0.078218
2024-09-04   41218699.0  141.0626  140.5050  140.870  143.3700  138.5100   431653 2024-09-04 04:00:00    148.3200    152.3792     0.028699
2024-09-05   24624373.0  139.7133  138.2000  139.440  141.7100  137.8300   285250 2024-09-05 04:00:00    146.4830    151.9630    -0.010151
