                 v_AAPL        vw    o_AAPL  c_AAPL    h_AAPL    l_AAPL        n                 t_a  AAPL_SMA_10  AAPL_SMA_50  AAPL_Returns
t                                                                                                                                           
2023-12-11   60943699.0  192.7089  193.1100  193.18  193.4900  191.4200   691172 2023-12-11 05:00:00      191.929     181.9150     -0.012927
2023-12-12   52696900.0  193.7834  193.0800  194.71  194.7200  191.7210   510768 2023-12-12 05:00:00      192.360     182.3342      0.007920
2023-12-13   70404183.0  196.9085  195.0900  197.96  198.0000  194.8500   672552 2023-12-13 05:00:00      193.219     182.8454      0.016691
2023-12-14   66831572.0  198.2872  198.0200  198.11  199.6200  196.1600   691862 2023-12-14 05:00:00      194.035     183.3344      0.000758
2023-12-15  127387901.0  197.5600  197.5300  197.57  198.3999  197.0000   625452 2023-12-15 05:00:00      194.668     183.7876     -0.002726
2023-12-18   55751861.0  195.6255  196.0900  195.89  196.6300  194.3900   655763 2023-12-18 05:00:00      195.314     184.1556     -0.008503
2023-12-19   40714051.0  196.5277  196.1600  196.94  196.9500  195.8900   451709 2023-12-19 05:00:00      195.666     184.5146      0.005360
2023-12-20   52242815.0  196.1420  196.9000  194.83  197.6800  194.8300   550599 2023-12-20 05:00:00      195.917     184.8434     -0.010714
2023-12-21   46482549.0  194.7425  196.1000  194.68  197.0800  193.5000   554844 2023-12-21 05:00:00      195.958     185.1410     -0.000770
2023-12-22   37149570.0  194.1013  195.1800  193.60  195.4100  192.9700   500544 2023-12-22 05:00:00      195.747     185.3988     -0.005548
2023-12-26   28919310.0  193.1713  193.6100  193.05  193.8900  192.8300   488257 2023-12-26 05:00:00      195.734     185.6828     -0.002841
2023-12-27   48087681.0  192.5679  192.4900  193.15  193.5000  191.0900   548076 2023-12-27 05:00:00      195.578     185.9714      0.000518
2023-12-28   34049898.0  193.9222  194.1400  193.58  194.6600  193.1700   472404 2023-12-28 05:00:00      195.140     186.3000      0.002226
2023-12-29   42672148.0  192.5761  193.9000  192.53  194.4000  191.7250   509123 2023-12-29 05:00:00      194.582     186.6338     -0.005424
2024-01-02   81964874.0  185.9465  187.1500  185.64  188.4400  183.8850  1008871 2024-01-02 05:00:00      193.389     186.8374     -0.035787
2024-01-03   58414460.0  184.3226  184.2200  184.25  185.8800  183.4300   656853 2024-01-03 05:00:00      192.225     187.0648     -0.007488
2024-01-04   71878670.0  182.0183  182.1500  181.91  183.0872  180.8800   712692 2024-01-04 05:00:00      190.722     187.2430     -0.012700
2024-01-05   62371161.0  181.4740  181.9900  181.18  182.7600  180.1700   682334 2024-01-05 05:00:00      189.357     187.3978     -0.004013
2024-01-08   59144470.0  184.3702  182.0850  185.56  185.6000  181.5000   669173 2024-01-08 05:00:00      188.445     187.6870      0.024175
2024-01-09   42841809.0  184.3706  183.9200  185.14  185.1500  182.7300   538180 2024-01-09 05:00:00      187.599     188.0520     -0.002263
2024-01-10   46192908.0  185.2509  184.3500  186.19  186.4000  183.9200   554777 2024-01-10 05:00:00      186.913     188.4114      0.005671
2024-01-11   49128408.0  185.0604  186.5400  185.59  187.0500  183.6200   584008 2024-01-11 05:00:00      186.157     188.7174     -0.003223
2024-01-12   40477782.0  185.8199  186.0600  185.92  186.7400  185.1900   477050 2024-01-12 05:00:00      185.391     189.0204      0.001778
2024-01-16   65076641.0  182.8866  182.1600  183.63  184.2600  180.9340   767281 2024-01-16 05:00:00      184.501     189.2136     -0.012317
2024-01-17   47317433.0  181.9201  181.2700  182.68  182.9300  180.3000   594632 2024-01-17 05:00:00      184.205     189.3158     -0.005173
2024-01-18   77722754.0  187.9358  186.0900  188.63  189.1400  185.8300   787233 2024-01-18 05:00:00      184.643     189.5554      0.032571
2024-01-19   68887985.0  190.6149  189.3300  191.56  191.9500  188.8200   682663 2024-01-19 05:00:00      185.608     189.8020      0.015533
2024-01-22   60131852.0  193.9891  192.3000  193.89  195.3300  192.2600   718107 2024-01-22 05:00:00      186.879     190.0434      0.012163
2024-01-23   42355590.0  194.8203  195.0200  195.18  195.7500  193.8299   533093 2024-01-23 05:00:00      187.841     190.2892      0.006653
2024-01-24   53631316.0  195.2063  195.4200  194.50  196.3800  194.3400   594714 2024-01-24 05:00:00      188.777     190.5310     -0.003484
2024-01-25   54822126.0  194.7337  195.2200  194.17  196.2675  193.1125   644526 2024-01-25 05:00:00      189.575     190.6864     -0.001697
2024-01-26   44587111.0  193.1207  194.2700  192.42  194.7600  191.9400   534165 2024-01-26 05:00:00      190.258     190.8388     -0.009013
2024-01-29   47145622.0  191.2954  192.0100  191.73  192.2000  189.5800   599513 2024-01-29 05:00:00      190.839     190.9246     -0.003586
2024-01-30   55836970.0  188.7927  190.9400  188.04  191.8000  187.4700   690705 2024-01-30 05:00:00      191.280     190.9252     -0.019246
2024-01-31   55467803.0  185.3525  187.0400  184.40  187.0950  184.3500   679844 2024-01-31 05:00:00      191.452     190.8190     -0.019358
2024-02-01   64885408.0  185.5688  183.9850  186.86  186.9500  183.8200   820977 2024-02-01 05:00:00      191.275     190.7624      0.013341
2024-02-02  102527680.0  184.7440  179.8600  185.85  187.3300  179.2500  1108465 2024-02-02 05:00:00      190.704     190.6504     -0.005405
2024-02-05   69654320.0  187.6824  188.1500  187.68  189.2500  185.8400   804748 2024-02-05 05:00:00      190.083     190.5912      0.009847
2024-02-06   43490759.0  188.4788  186.8600  189.30  189.3100  186.7695   530825 2024-02-06 05:00:00      189.495     190.5510      0.008632
