                v_MSFT        vw   o_MSFT  c_MSFT    h_MSFT    l_MSFT        n                 t_a  MSFT_SMA_10  MSFT_SMA_50  MSFT_Returns
t                                                                                                                                         
2024-11-01  21839908.0  411.5489  409.010  410.37  415.5000  407.5000   493553 2024-11-01 04:00:00      423.156     420.6874      0.009893
2024-11-04  18822868.0  408.2812  409.800  408.46  410.4150  405.5713   416049 2024-11-04 05:00:00      422.124     420.5208     -0.004654
2024-11-05  17020289.0  412.1302  408.370  411.46  414.9000  408.0800   267862 2024-11-05 05:00:00      420.519     420.4802      0.007345
2024-11-06  25299404.0  417.7432  412.420  420.18  420.4500  410.5200   533267 2024-11-06 05:00:00      420.077     420.6070      0.021193
2024-11-07  18279603.0  424.3763  421.280  425.43  426.8500  419.8800   404045 2024-11-07 05:00:00      420.147     420.9036      0.012495
2024-11-08  15896229.0  423.4037  425.320  422.54  426.5000  421.7800   353979 2024-11-08 05:00:00      419.586     421.0920     -0.006793
2024-11-11  19364976.0  419.2527  422.515  418.01  424.8100  416.0000   365232 2024-11-11 05:00:00      418.728     421.1094     -0.010721
2024-11-12  18217447.0  421.6420  418.250  423.03  424.4400  417.2000   340321 2024-11-12 05:00:00      417.836     421.3812      0.012009
2024-11-13  20456709.0  424.5635  421.640  425.20  429.3250  418.2100   341771 2024-11-13 05:00:00      417.103     421.7072      0.005130
2024-11-14  27218675.0  426.0723  425.000  426.89  428.1700  420.0000   380136 2024-11-14 05:00:00      419.157     422.0772      0.003975
2024-11-15  27330826.0  416.3795  419.820  415.00  422.8000  413.6400   381224 2024-11-15 05:00:00      419.620     422.3432     -0.027853
2024-11-18  22575673.0  415.8348  414.870  415.76  418.4037  412.1000   281790 2024-11-18 05:00:00      420.350     422.5440      0.001831
2024-11-19  16903922.0  415.5357  413.110  417.79  417.9400  411.5500   276116 2024-11-19 05:00:00      420.983     422.6158      0.004883
2024-11-20  17202555.0  414.5215  416.870  415.49  417.2900  410.5800   285377 2024-11-20 05:00:00      420.514     422.4648     -0.005505
2024-11-21  18154614.0  413.7322  419.500  412.87  419.7800  410.2887   335387 2024-11-21 05:00:00      419.258     422.1822     -0.006306
2024-11-22  22803358.0  414.8945  411.365  417.00  417.4000  411.0600   284487 2024-11-22 05:00:00      418.704     421.9104      0.010003
2024-11-25  24447471.0  417.8640  418.380  418.79  421.0800  414.8500   313032 2024-11-25 05:00:00      418.782     421.6594      0.004293
2024-11-26  22825574.0  425.8382  419.585  427.99  429.0414  418.8500   347024 2024-11-26 05:00:00      419.278     421.5162      0.021968
2024-11-27  17407455.0  423.9513  425.105  422.99  427.2299  422.0200   260938 2024-11-27 05:00:00      419.057     421.3598     -0.011683
2024-11-29  15132529.0  422.3526  420.090  423.46  424.8849  417.8000   210494 2024-11-29 05:00:00      418.714     421.0552      0.001111
2024-12-02  18092788.0  430.0384  421.570  430.98  433.0000  421.3100   334777 2024-12-02 05:00:00      420.312     420.9694      0.017758
2024-12-03  17100500.0  430.6945  429.840  431.20  432.4700  427.7400   268103 2024-12-03 05:00:00      421.856     420.9232      0.000510
2024-12-04  23888329.0  437.1989  433.030  437.42  439.6700  432.6300   350721 2024-12-04 05:00:00      423.819     421.0882      0.014425
2024-12-05  20802839.0  441.6870  437.920  442.62  444.6600  436.1710   328701 2024-12-05 05:00:00      426.532     421.2984      0.011888
2024-12-06  17936304.0  443.6498  442.300  443.57  446.1000  441.7703   277174 2024-12-06 05:00:00      429.602     421.5436      0.002146
2024-12-09  17082222.0  445.4444  442.600  446.02  448.3300  440.5000   318755 2024-12-09 05:00:00      432.504     421.9036      0.005523
