                 v_LLY        vw     o_LLY   c_LLY     h_LLY     l_LLY       n                 t_a  LLY_SMA_10  LLY_SMA_50  LLY_Returns
t                                                                                                                                      
2023-12-11   5614106.0  581.1983  598.6600  584.04  601.1900  567.4100  138600 2023-12-11 05:00:00     589.198    585.1420    -0.023426
2023-12-12   2846097.0  582.2665  582.0000  584.76  585.8500  578.1663   75743 2023-12-12 05:00:00     588.514    586.0714     0.001233
2023-12-13   3112544.0  594.0556  583.2600  597.50  598.6699  582.3100   77288 2023-12-13 05:00:00     589.078    587.5176     0.021787
2023-12-14   5275911.0  576.1395  594.5000  573.67  594.5000  568.6900  137623 2023-12-14 05:00:00     587.341    588.3618    -0.039883
2023-12-15   5317020.0  569.3566  572.1000  572.04  573.7100  561.6500  103704 2023-12-15 05:00:00     586.141    588.9730    -0.002841
2023-12-18   3033944.0  579.0982  576.4700  579.76  583.0500  575.7000   77017 2023-12-18 05:00:00     585.549    589.2638     0.013496
2023-12-19   2192689.0  580.3846  580.2500  579.81  585.1100  577.2500   59382 2023-12-19 05:00:00     584.715    589.4248     0.000086
2023-12-20   2647100.0  574.3008  576.4800  570.21  579.8600  570.0300   72648 2023-12-20 05:00:00     582.811    589.2428    -0.016557
2023-12-21   1786473.0  570.8042  571.4100  572.00  574.9999  567.0200   56410 2023-12-21 05:00:00     581.184    588.5772     0.003139
2023-12-22   2226069.0  569.9180  573.0200  570.39  575.9000  567.4200   62691 2023-12-22 05:00:00     578.418    587.7750    -0.002815
2023-12-26   1678898.0  569.8000  569.5000  570.67  572.7722  567.6400   47561 2023-12-26 05:00:00     577.081    587.0044     0.000491
2023-12-27   2158734.0  579.4485  570.5000  581.51  583.6800  570.5000   56976 2023-12-27 05:00:00     576.756    586.3018     0.018995
2023-12-28   1973512.0  581.6828  581.9800  580.85  586.6900  580.0000   50511 2023-12-28 05:00:00     575.091    585.7526    -0.001135
2023-12-29   2000055.0  582.8951  582.8500  582.92  586.1704  579.4700   50452 2023-12-29 05:00:00     576.016    585.2662     0.003564
2024-01-02   3104981.0  588.7850  580.4100  592.20  592.7200  579.0500   90750 2024-01-02 05:00:00     578.032    585.2942     0.015920
2024-01-03   5130330.0  612.8343  600.0000  617.70  619.8400  598.8000  132136 2024-01-03 05:00:00     581.826    585.9554     0.043060
2024-01-04   6272532.0  623.5167  625.2600  614.50  636.4100  613.2700  154892 2024-01-04 05:00:00     585.295    586.7124    -0.005181
2024-01-05   2403955.0  616.5911  614.0000  618.55  619.9400  610.1900   66248 2024-01-05 05:00:00     590.129    587.2348     0.006591
2024-01-08   2453931.0  620.1149  622.4300  626.03  626.0599  609.5900   74372 2024-01-08 05:00:00     595.532    588.0262     0.012093
2024-01-09   2918891.0  627.3118  630.1050  625.48  634.4250  623.7200   79263 2024-01-09 05:00:00     601.041    589.1738    -0.000879
2024-01-10   2679074.0  630.3903  628.4900  630.19  637.0541  625.7600   69793 2024-01-10 05:00:00     606.993    590.5730     0.007530
2024-01-11   2690341.0  634.5790  634.3900  635.72  639.7600  628.1400   77929 2024-01-11 05:00:00     612.414    591.9732     0.008775
2024-01-12   2067773.0  640.4148  638.2000  642.92  644.0000  633.0101   62322 2024-01-12 05:00:00     618.621    593.7530     0.011326
2024-01-16   2413610.0  639.2153  643.9100  634.57  647.7300  633.6700   76271 2024-01-16 05:00:00     623.786    595.3552    -0.012988
2024-01-17   2124096.0  630.6301  639.4500  628.91  640.5200  625.1900   65512 2024-01-17 05:00:00     627.457    596.3276    -0.008919
2024-01-18   3384999.0  619.8478  621.2800  623.35  623.8799  612.7000   92426 2024-01-18 05:00:00     628.022    597.4384    -0.008841
2024-01-19   3125030.0  626.3431  622.3900  628.58  629.5900  620.0000   70929 2024-01-19 05:00:00     629.430    598.1062     0.008390
2024-01-22   2030201.0  629.4134  630.0000  630.88  632.6400  625.0000   64281 2024-01-22 05:00:00     630.663    598.7252     0.003659
2024-01-23   2524983.0  624.7239  627.6900  629.68  630.0000  614.8200   78162 2024-01-23 05:00:00     631.028    598.9362    -0.001902
2024-01-24   2276855.0  635.9248  633.5200  633.70  643.1650  632.0000   66349 2024-01-24 05:00:00     631.850    599.7838     0.006384
2024-01-25   2407930.0  627.6794  627.3700  627.62  632.6130  624.6800   76877 2024-01-25 05:00:00     631.593    600.3820    -0.009594
2024-01-26   2410349.0  636.5689  637.3500  639.25  639.6000  630.5000   63848 2024-01-26 05:00:00     631.946    600.9128     0.018530
2024-01-29   2718484.0  643.9335  641.5000  645.00  645.6500  639.7700   76858 2024-01-29 05:00:00     632.154    601.5964     0.008995
2024-01-30   2006101.0  644.4805  645.7000  644.98  646.8000  641.0000   59604 2024-01-30 05:00:00     633.195    602.7252    -0.000031
2024-01-31   4719039.0  647.7296  650.3800  645.61  663.5499  637.0000  105138 2024-01-31 05:00:00     634.865    603.8624     0.000977
2024-02-01   2494287.0  654.5281  647.3300  660.43  660.5200  643.1700   76453 2024-02-01 05:00:00     638.573    605.2368     0.022955
2024-02-02   3019223.0  667.4911  662.3800  667.65  672.6150  659.7350   93325 2024-02-02 05:00:00     642.480    606.6378     0.010932
2024-02-05   7602392.0  702.9822  691.0200  706.20  711.8763  682.5300  199924 2024-02-05 05:00:00     650.012    608.9098     0.057740
