                 v_XOM        vw    o_XOM   c_XOM     h_XOM     l_XOM       n                 t_a  XOM_SMA_10  XOM_SMA_50  XOM_Returns
t                                                                                                                                     
2024-11-14  12139107.0  120.8305  121.660  120.56  121.8800  120.3300  125657 2024-11-14 05:00:00     119.863    118.3460    -0.007492
2024-11-15  17633982.0  119.8433  120.400  119.31  121.2400  119.1300  133993 2024-11-15 05:00:00     120.299    118.4794    -0.010368
2024-11-18  13540425.0  120.1473  119.790  120.31  120.6200  119.2700  113543 2024-11-18 05:00:00     120.469    118.5854     0.008382
2024-11-19  10464150.0  118.7785  119.750  118.63  119.7500  118.2000  113706 2024-11-19 05:00:00     120.436    118.7416    -0.013964
2024-11-20  10154208.0  119.6483  119.170  120.32  120.4700  118.6400  106313 2024-11-20 05:00:00     120.368    118.9536     0.014246
2024-11-21  14355181.0  121.7135  121.080  121.93  122.5547  120.2700  132007 2024-11-21 05:00:00     120.446    119.1676     0.013381
2024-11-22  11379429.0  122.0773  121.820  121.79  123.2100  121.6400  114982 2024-11-22 05:00:00     120.514    119.3804    -0.001148
2024-11-25  22925531.0  120.2577  121.430  119.97  121.8800  119.6100  141937 2024-11-25 05:00:00     120.464    119.5256    -0.014944
2024-11-26  14681300.0  118.2795  119.530  117.97  119.6800  117.8450  150820 2024-11-26 05:00:00     120.226    119.6014    -0.016671
2024-11-27  10389559.0  118.0326  118.090  117.66  118.7300  117.4300  100976 2024-11-27 05:00:00     119.845    119.6630    -0.002628
2024-11-29   8346493.0  118.0697  117.440  117.96  118.5000  116.9500   76203 2024-11-29 05:00:00     119.585    119.7022     0.002550
2024-12-02  10617029.0  117.5083  118.050  117.85  118.2000  116.8200  112578 2024-12-02 05:00:00     119.439    119.7538    -0.000933
2024-12-03  10357263.0  117.8673  118.720  117.67  118.7200  117.2550  117316 2024-12-03 05:00:00     119.175    119.7600    -0.001527
2024-12-04  17611573.0  114.7771  117.500  114.28  117.5500  113.8612  171939 2024-12-04 05:00:00     118.740    119.7046    -0.028809
2024-12-05  14775887.0  114.9137  114.710  114.78  115.6200  114.0600  145755 2024-12-05 05:00:00     118.186    119.7048     0.004375
2024-12-06  15525026.0  113.8740  114.540  113.57  114.7700  113.5000  160107 2024-12-06 05:00:00     117.350    119.7202    -0.010542
2024-12-09  16435078.0  113.7753  114.640  112.90  114.9400  112.7450  166379 2024-12-09 05:00:00     116.461    119.6618    -0.005899
